sale_date,product_id,total_sales
2024-08-12,20654,25.0
2021-01-16,14988,25.0
2021-08-12,3002,25.0
2025-03-15,6665,25.0
2024-02-12,26911,25.0
2024-06-21,24552,25.0
2024-05-29,26581,25.0
2025-08-11,18283,25.0
2023-05-29,26204,25.0
2025-04-02,28213,25.0
2024-10-27,24809,25.0
2023-09-22,13385,25.0
2023-04-05,312,25.0
2023-02-02,313,25.0
2023-12-07,6683,25.0
2023-02-05,16318,25.0
2024-11-25,16528,25.0
2024-03-21,26613,25.0
2025-08-24,9683,25.0
2023-10-25,9292,25.0
2025-01-27,10221,25.0
2022-04-30,25930,25.0
2024-12-24,27268,25.0
2022-09-13,9698,25.0
2022-12-22,18167,25.0
2021-09-18,5326,25.0
2025-07-30,9489,25.0
2024-04-30,18870,25.0
2025-05-18,18516,25.0
2025-08-07,25091,25.0
2023-06-03,16582,25.0
2024-11-18,26156,25.0
2024-03-25,21076,25.0
2024-04-09,9936,25.0
2023-11-25,25659,25.0
2023-05-21,21662,25.0
2025-02-27,26997,25.0
2020-06-27,9004,25.0
2025-02-22,28386,25.0
2025-07-27,26050,25.0
2025-08-01,9004,25.0
2022-12-12,25638,25.0
2023-11-15,752,25.0
2025-05-11,2914,25.0
2023-06-11,25405,25.0
2024-10-20,16680,25.0
2024-08-05,7464,25.0
2020-11-10,25853,25.0
2024-06-05,18132,25.0
2022-05-25,21719,25.0
2024-08-19,5709,25.0
2024-08-15,13083,25.0
2021-02-08,9155,25.0
2025-06-13,21909,25.0
2025-06-25,27441,25.0
2025-08-10,25823,25.0
2024-09-13,27743,25.0
2024-09-11,22182,25.0
2024-07-25,28778,25.0
2021-01-22,5336,25.0
2025-05-02,17017,25.0
2025-07-20,7358,25.0
2025-08-02,26004,25.0
2024-03-30,3896,25.0
2021-03-03,26282,25.0
2023-01-10,25418,25.0
2024-02-21,18460,25.0
2024-12-13,9292,25.0
2023-02-05,28180,25.0
2023-08-28,2696,25.0
2023-05-16,15357,25.0
2024-02-26,5605,25.0
2024-01-21,6683,25.0
2022-03-04,9989,25.0
2025-05-18,11549,25.0
2025-04-13,22801,25.0
2021-09-20,16299,25.0
2025-05-20,13083,25.0
2024-12-20,16149,25.0
2024-06-30,16282,25.0
2024-09-15,26768,25.0
2023-08-28,5203,25.0
2025-04-19,28100,25.0
2024-06-01,23193,25.0
2025-08-14,10901,25.0
2023-06-14,25405,25.0
2025-05-30,18121,25.0
2024-10-27,18723,25.0
2023-02-28,26513,25.0
2023-11-15,16680,25.0
2023-11-21,25953,25.0
2023-12-05,16353,25.0
2024-04-06,6481,25.0
2025-08-24,22039,25.0
2024-09-20,11003,25.0
2025-08-05,26457,25.0
2021-10-10,15327,25.0
2019-03-21,26613,25.0
2023-09-14,22935,25.0
2024-07-09,4946,25.0
2020-09-10,1937,25.0
2023-07-07,6370,25.0
2022-12-28,28133,25.0
2025-06-05,22820,25.0
2023-08-05,18666,25.0
2023-09-22,6481,25.0
2024-12-24,26862,25.0
2025-08-03,27573,25.0
2025-04-02,18283,25.0
2023-07-10,23015,25.0
2020-04-06,25959,25.0
2024-09-21,18882,25.0
2025-06-14,25627,25.0
2022-07-26,5481,25.0
2020-05-03,26664,25.0
2025-05-01,5630,25.0
2023-09-29,4630,25.0
2022-10-19,25450,25.0
2025-08-22,6404,25.0
2025-03-30,14442,25.0
2023-09-13,18671,25.0
2025-08-06,13544,25.0
2023-12-29,16441,25.0
2023-08-14,2545,25.0
2024-10-26,26613,25.0
2023-01-04,15776,25.0
2025-04-29,26911,25.0
2025-04-29,22027,25.0
2023-03-13,16012,25.0
2024-06-21,15016,25.0
2025-08-12,25605,25.0
2021-09-25,9900,25.0
2025-05-05,7464,25.0
2025-05-06,1562,25.0
2025-07-13,26836,25.0
2025-08-12,26867,25.0
2024-01-04,339,25.0
2025-08-13,5389,25.0
2023-04-08,10043,25.0
2025-03-26,5446,25.0
2023-11-21,21909,25.0
2025-03-14,18623,25.0
2024-08-12,6337,25.0
2025-08-22,15411,25.0
2021-03-21,26584,25.0
2025-05-11,26841,25.0
2024-03-04,15327,25.0
2025-07-07,25910,25.0
2025-03-02,5326,25.0
2023-11-27,26854,25.0
2023-10-21,5301,25.0
2024-08-07,5349,25.0
2024-08-19,9957,25.0
2023-03-12,5546,25.0
2025-08-14,9546,25.0
2022-12-22,13422,25.0
2023-11-17,25542,25.0
2023-08-30,25988,25.0
2021-03-25,12839,25.0
2025-01-30,16139,25.0
2025-05-31,620,25.0
2023-06-20,18780,25.0
2025-01-17,26848,25.0
2024-08-21,26474,25.0
2024-03-20,9577,25.0
2025-05-19,25964,25.0
2023-03-25,16575,25.0
2023-11-13,16300,25.0
2023-03-24,16691,25.0
2025-03-20,10130,25.0
2021-12-31,15992,25.0
2025-06-20,852,25.0
2025-08-20,25581,25.0
2024-04-23,25748,25.0
2025-08-25,26050,25.0
2023-03-31,26587,25.0
2025-05-25,17219,25.0
2022-01-01,22735,25.0
2024-02-04,16633,25.0
2025-01-05,9553,25.0
2024-12-06,27391,25.0
2021-11-03,18202,25.0
2024-08-03,25791,25.0
2024-08-20,17333,25.0
2025-07-04,25233,25.0
2022-10-27,14763,25.0
2023-03-20,5326,25.0
2021-09-24,25068,25.0
2023-04-24,356,25.0
2024-01-01,27727,25.0
2025-08-23,7162,25.0
2021-11-28,5446,25.0
2025-07-08,8971,25.0
2021-11-15,26637,25.0
2024-10-24,13422,25.0
2025-04-23,6316,25.0
2022-09-14,16268,25.0
2025-02-01,26490,25.0
2023-10-27,17396,25.0
2024-07-17,9784,25.0
2025-01-31,10061,25.0
2024-05-08,15992,25.0
2025-03-17,14070,25.0
2022-04-17,11313,25.0
2022-05-12,25953,25.0
2025-08-07,24809,25.0
2020-05-12,22273,25.0
2021-12-21,25930,25.0
2020-05-09,16153,25.0
2022-04-15,4668,25.0
2024-09-20,26670,25.0
2025-08-20,168,25.0
2025-03-17,18272,25.0
2025-08-17,27837,25.0
2022-06-14,16488,25.0
2024-01-03,9546,25.0
2025-08-12,10323,25.0
2024-10-27,27601,25.0
2024-03-10,18441,25.0
2024-04-19,11433,25.0
2023-01-29,26204,25.0
2021-10-17,10181,25.0
2025-08-22,2886,25.0
2021-05-07,1577,25.0
2024-02-12,24373,25.0
2022-04-25,18258,25.0
2024-07-25,26915,25.0
2025-05-30,28361,25.0
2025-04-06,2883,25.0
2022-11-14,6595,25.0
2023-01-12,27859,25.0
2022-06-20,5352,25.0
2024-08-14,2929,25.0
2024-11-04,26064,25.0
2023-09-18,9534,25.0
2020-10-25,7358,25.0
2020-10-12,25588,25.0
2023-04-26,28554,25.0
2024-11-23,5279,25.0
2023-10-27,9301,25.0
2023-01-05,26400,25.0
2025-08-09,11166,25.0
2024-03-23,26880,25.0
2025-02-10,21172,25.0
2025-01-11,26414,25.0
2019-11-14,27840,25.0
2022-01-17,6454,25.0
2020-01-17,16161,25.0
2024-03-02,21795,25.0
2024-09-01,25448,25.0
2024-08-02,6303,25.0
2025-08-12,13544,25.0
2023-05-26,26362,25.0
2024-10-25,6303,25.0
2022-02-05,25638,25.0
2024-12-03,11380,25.0
2025-06-23,16575,25.0
2024-12-23,1111,25.0
2021-09-21,11433,25.0
2019-04-21,3002,25.0
2025-02-22,18837,25.0
2025-07-04,1638,25.0
2025-07-30,12714,25.0
2022-08-04,26134,25.0
2025-01-14,394,25.0
2020-05-05,26216,25.0
2024-02-18,16634,25.0
2025-04-07,6810,25.0
2025-05-11,18500,25.0
2024-06-16,20924,25.0
2024-03-13,26513,25.0
2024-06-25,25628,25.0
2024-06-04,25824,25.0
2023-06-17,27617,25.0
2025-03-29,25659,25.0
2021-02-22,21984,25.0
2024-11-27,11979,25.0
2024-01-29,24919,25.0
2021-01-20,25992,25.0
2024-02-01,526,25.0
2023-05-14,16517,25.0
2024-06-07,16153,25.0
2022-12-05,24477,25.0
2021-06-23,725,25.0
2023-07-25,28361,25.0
2025-05-17,5657,25.0
2024-05-25,25776,25.0
2025-05-16,3059,25.0
2025-01-28,25659,25.0
2023-03-13,25749,25.0
2024-07-25,9864,25.0
2022-09-17,18755,25.0
2024-02-04,6559,25.0
2023-06-10,24919,25.0
2023-01-15,10052,25.0
2021-12-16,26997,25.0
2025-07-31,11076,25.0
2024-10-11,16941,25.0
2025-03-18,27185,25.0
2025-08-21,339,25.0
2025-08-21,692,25.0
2025-08-24,1893,25.0
2021-06-02,6570,25.0
2025-07-14,27050,25.0
2025-08-23,16517,25.0
2024-09-07,25826,25.0
2024-09-03,27287,25.0
2022-12-10,28702,25.0
2022-12-09,16879,25.0
2023-09-05,10154,25.0
2023-11-18,15411,25.0
2020-12-03,25654,25.0
2024-01-01,9936,25.0
2025-08-20,17262,25.0
2023-05-22,11313,25.0
2025-07-20,9143,25.0
2023-10-19,27938,25.0
2023-08-22,26587,25.0
2025-07-03,16760,25.0
2024-03-21,11728,25.0
2025-08-19,24986,25.0
2025-07-12,26288,25.0
2023-10-14,25770,25.0
2024-02-25,26145,25.0
2023-03-20,23148,25.0
2025-04-10,2873,25.0
2024-09-15,9301,25.0
2025-01-11,7356,25.0
2025-01-07,11295,25.0
2024-03-13,4193,25.0
2025-03-11,5134,25.0
2025-02-07,18627,25.0
2022-12-20,2545,25.0
2022-06-05,26880,25.0
2022-08-26,14633,25.0
2023-01-01,26234,25.0
2022-09-09,6303,25.0
2023-09-01,9794,25.0
2024-12-17,25052,25.0
2024-01-19,27919,25.0
2023-02-26,11170,25.0
2025-07-23,18627,25.0
2024-11-24,9534,25.0
2021-03-30,10900,25.0
2025-08-17,25988,25.0
2020-12-23,26246,25.0
2024-02-20,5117,25.0
2025-01-30,9957,25.0
2022-09-14,18132,25.0
2025-01-13,22027,25.0
2022-12-24,26718,25.0
2024-06-28,17978,25.0
2023-04-21,6733,25.0
2019-04-03,6404,25.0
2024-10-01,2923,25.0
2023-10-04,16691,25.0
2023-01-17,26161,25.0
2021-11-25,12776,25.0
2025-02-17,6519,25.0
2022-01-19,28632,25.0
2025-06-08,26210,25.0
2024-02-24,18597,25.0
2024-02-12,25635,25.0
2023-10-18,9103,25.0
2023-11-03,9311,25.0
2021-08-18,26016,25.0
2025-05-11,10323,25.0
2021-06-19,13216,25.0
2024-08-01,18623,25.0
2024-10-12,26763,25.0
2024-02-18,2602,25.0
2024-03-28,16865,25.0
2023-02-19,27167,25.0
2025-01-18,27417,25.0
2023-06-16,4530,25.0
2021-05-17,9914,25.0
2024-06-03,10260,25.0
2025-03-10,2141,25.0
2025-06-27,9546,25.0
2025-04-17,11647,25.0
2023-02-12,5203,25.0
2025-07-08,16889,25.0
2020-04-29,2936,25.0
2024-02-10,25862,25.0
2023-12-22,1199,25.0
2020-02-24,18442,25.0
2025-02-20,21956,25.0
2023-11-16,11647,25.0
2025-07-09,26768,25.0
2022-03-27,26915,25.0
2025-01-16,18671,25.0
2022-08-29,5581,25.0
2023-06-02,18540,25.0
2023-01-16,6299,25.0
2023-11-12,5800,25.0
2023-09-25,13499,25.0
2022-07-03,27185,25.0
2021-12-30,18623,25.0
2025-05-29,26190,25.0
2025-01-12,11295,25.0
2024-01-21,9971,25.0
2021-10-26,25640,25.0
2025-07-10,25723,25.0
2025-01-21,16744,25.0
2025-08-03,16762,25.0
2025-02-19,25581,25.0
2024-12-18,3566,25.0
2021-10-18,6411,25.0
2021-07-21,14587,25.0
2025-01-23,22829,25.0
2023-11-08,27050,25.0
2025-02-07,18729,25.0
2025-01-18,6677,25.0
2019-12-19,26160,25.0
2024-07-14,25468,25.0
2023-12-01,18441,25.0
2025-05-23,25126,25.0
2023-08-26,16967,25.0
2024-10-04,26718,25.0
2021-12-20,18442,25.0
2025-07-02,8877,25.0
2024-03-17,25557,25.0
2021-10-20,14847,25.0
2025-03-07,26995,25.0
2025-07-02,11039,25.0
2024-04-11,6660,25.0
2025-06-19,11979,25.0
2023-12-15,6680,25.0
2025-06-09,6519,25.0
2025-05-10,6612,25.0
2025-03-28,26156,25.0
2022-11-09,10724,25.0
2022-06-24,356,25.0
2024-02-17,14633,25.0
2023-09-25,565,25.0
2021-04-27,13460,25.0
2025-08-17,5581,25.0
2022-12-01,27480,25.0
2024-09-20,27185,25.0
2025-04-21,27919,25.0
2021-06-18,13499,25.0
2023-12-25,6733,25.0
2024-04-01,9922,25.0
2024-08-22,25826,25.0
2022-02-10,6496,25.0
2022-07-19,22957,25.0
2024-03-23,24986,25.0
2025-01-24,6754,25.0
2021-11-18,10733,25.0
2025-03-16,356,25.0
2023-07-09,9950,25.0
2023-11-25,17223,25.0
2025-02-06,26867,25.0
2024-02-14,28997,25.0
2023-11-25,21922,25.0
2024-10-25,25450,25.0
2024-10-27,26216,25.0
2024-10-01,9534,25.0
2022-07-30,26742,25.0
2025-06-23,16012,25.0
2025-06-03,6307,25.0
2025-08-27,663,25.0
2021-08-01,18453,25.0
2019-11-08,481,25.0
2024-05-24,17028,25.0
2024-06-05,7415,25.0
2024-09-30,26756,25.0
2023-02-09,4946,25.0
2020-06-20,2936,25.0
2020-11-29,7464,25.0
2022-12-24,11835,25.0
2025-04-01,26273,25.0
2025-03-26,5463,25.0
2024-12-22,1923,25.0
2022-04-12,18833,25.0
2025-07-27,25953,25.0
2025-04-14,14376,25.0
2023-07-02,15327,25.0
2022-08-13,25195,25.0
2025-03-08,27268,25.0
2023-06-26,26023,25.0
2022-12-17,25448,25.0
2023-08-12,5800,25.0
2025-03-25,7277,25.0
2025-06-11,21787,25.0
2023-08-06,2141,25.0
2023-09-15,26768,25.0
2024-07-08,2492,25.0
2023-09-10,5092,25.0
2024-10-26,5493,25.0
2024-11-05,26679,25.0
2024-07-06,27109,25.0
2024-08-05,25791,25.0
2022-12-19,1432,25.0
2025-05-15,7162,25.0
2023-05-05,6534,25.0
2022-07-05,14443,25.0
2025-05-21,9089,25.0
2025-05-17,25406,25.0
2024-04-23,6570,25.0
2023-03-30,9463,25.0
2023-12-02,26109,25.0
2025-07-24,6383,25.0
2025-06-25,26140,25.0
2025-06-02,9950,25.0
2025-08-14,25628,25.0
2023-03-27,18618,25.0
2023-03-25,18899,25.0
2025-07-24,6303,25.0
2024-05-26,25748,25.0
2025-07-27,21976,25.0
2023-01-23,6081,25.0
2024-12-27,1424,25.0
2023-07-04,18102,25.0
2023-03-28,16923,25.0
2025-08-22,27271,25.0
2025-08-16,28180,25.0
2020-04-11,26495,25.0
2025-05-12,16904,25.0
2023-08-17,25629,25.0
2021-12-02,26146,25.0
2020-03-23,312,25.0
2023-02-07,6416,25.0
2024-12-01,394,25.0
2025-07-26,725,25.0
2025-01-07,10880,25.0
2021-11-07,9891,25.0
2022-01-31,25448,25.0
2025-06-08,26414,25.0
2025-03-13,6335,25.0
2024-04-08,16300,25.0
2025-07-17,5523,25.0
2025-04-04,18167,25.0
2025-08-23,23507,25.0
2023-11-28,6313,25.0
2023-01-22,2883,25.0
2025-07-08,22429,25.0
2020-11-02,27743,25.0
2020-09-13,26942,25.0
2025-06-16,16517,25.0
2024-07-04,27570,25.0
2024-10-18,17368,25.0
2025-06-28,26007,25.0
2024-11-23,6595,25.0
2023-05-06,9950,25.0
2025-08-16,1199,25.0
2024-06-26,25627,25.0
2025-08-20,21172,25.0
2022-11-09,16282,25.0
2024-09-25,4408,25.0
2024-01-05,16219,25.0
2023-03-18,26039,25.0
2020-05-16,22962,25.0
2025-06-26,1562,25.0
2022-03-15,102,25.0
2025-05-21,25791,25.0
2024-10-02,27340,25.0
2025-08-25,10798,25.0
2024-12-03,26400,25.0
2024-09-19,8936,25.0
2024-09-15,4613,25.0
2025-06-04,6761,25.0
2025-07-22,5359,25.0
2025-07-22,692,25.0
2022-01-26,7463,25.0
2025-07-21,5252,25.0
2025-07-28,6761,25.0
2021-02-18,27495,25.0
2025-04-24,6281,25.0
2024-06-13,21076,25.0
2024-08-24,22923,25.0
2025-07-24,6650,25.0
2024-10-22,25772,25.0
2025-07-30,10967,25.0
2024-07-18,26606,25.0
2025-06-18,16162,25.0
2025-05-14,6428,25.0
2021-11-08,22020,25.0
2025-06-27,4530,25.0
2025-02-26,16698,25.0
2025-04-20,26435,25.0
2025-07-05,7356,25.0
2023-03-27,2914,25.0
2023-12-06,25610,25.0
2024-04-19,27480,25.0
2023-03-03,25468,25.0
2024-08-07,9957,25.0
2020-05-20,23015,25.0
2023-02-11,13997,25.0
2023-06-19,28924,25.0
2024-09-13,14007,25.0
2024-07-05,21922,25.0
2023-11-03,3946,25.0
2023-09-14,18627,25.0
2024-11-18,26369,25.0
2024-03-16,20654,25.0
2021-12-04,24471,25.0
2025-02-12,6497,25.0
2024-03-12,26684,25.0
2025-06-28,26012,25.0
2024-09-10,12841,25.0
2024-01-31,16020,25.0
2021-09-28,10724,25.0
2021-02-16,25690,25.0
2024-08-09,852,25.0
2024-09-01,675,25.0
2025-08-18,24477,25.0
2022-01-31,9089,25.0
2024-04-03,16679,25.0
2025-08-25,16941,25.0
2025-08-18,168,25.0
2025-05-13,6548,25.0
2024-06-15,16760,25.0
2022-04-08,4516,25.0
2022-08-18,16691,25.0
2025-04-21,16967,25.0
2019-09-18,26053,25.0
2022-10-06,11103,25.0
2021-04-11,16351,25.0
2025-07-21,18666,25.0
2023-05-06,9805,25.0
2024-05-25,10043,25.0
2024-02-04,25980,25.0
2023-07-24,10095,25.0
2025-05-15,18627,25.0
2023-12-26,16422,25.0
2019-09-11,5546,25.0
2025-04-11,5270,25.0
2024-09-13,2893,25.0
2025-06-07,23383,25.0
2024-08-28,9697,25.0
2024-07-12,5134,25.0
2024-10-06,26009,25.0
2023-12-31,16744,25.0
2024-03-28,17070,25.0
2025-06-04,6819,25.0
2024-11-14,16009,25.0
2024-11-24,6512,25.0
2024-10-24,10154,25.0
2020-06-14,6307,25.0
2024-11-01,28213,25.0
2024-02-04,26542,25.0
2024-10-04,102,25.0
2021-04-05,26109,25.0
2021-10-31,27729,25.0
2025-05-11,16585,25.0
2025-06-04,16885,25.0
2025-07-08,25749,25.0
2024-11-10,18627,25.0
2023-06-08,18666,25.0
2021-07-28,16746,25.0
2020-01-08,22288,25.0
2024-12-05,6416,25.0
2025-01-06,26668,25.0
2024-11-13,22182,25.0
2024-06-26,18623,25.0
2020-11-12,10260,25.0
2025-04-01,26053,25.0
2025-06-20,26318,25.0
2025-02-24,28164,25.0
2024-11-19,10262,25.0
2025-03-28,14648,25.0
2022-02-19,22829,25.0
2024-04-09,2738,25.0
2024-12-02,28396,25.0
2023-02-09,22962,25.0
2022-11-26,4375,25.0
2025-01-11,5498,25.0
2023-07-19,565,25.0
2024-07-01,24986,25.0
2025-04-17,26457,25.0
2023-06-16,25749,25.0
2023-03-13,24797,25.0
2025-07-28,6542,25.0
2025-01-13,11076,25.0
2025-04-09,26216,25.0
2025-07-27,27329,25.0
2025-08-16,16528,25.0
2024-05-05,25931,25.0
2024-03-14,26422,25.0
2023-10-26,24795,25.0
2023-10-10,3683,25.0
2024-06-30,26639,25.0
2023-03-14,28213,25.0
2025-01-23,24795,25.0
2025-01-25,26779,25.0
2023-06-30,21172,25.0
2023-07-09,1701,25.0
2025-08-20,17017,25.0
2023-09-01,25972,25.0
2025-08-15,26001,25.0
2024-12-04,4408,25.0
2022-02-19,24477,25.0
2024-08-01,18980,25.0
2023-05-23,7390,25.0
2024-07-07,21685,25.0
2024-07-14,7356,25.0
2024-08-07,11076,25.0
2025-06-13,25450,25.0
2025-08-19,10228,25.0
2025-07-31,26007,25.0
2020-12-15,6454,25.0
2024-11-07,26836,25.0
2023-06-05,25405,25.0
2025-06-07,22020,25.0
2023-12-08,15832,25.0
2025-01-19,7358,25.0
2025-08-22,5498,25.0
2025-03-25,26263,25.0
2022-10-07,18495,25.0
2024-03-09,25557,25.0
2024-05-31,18282,25.0
2021-10-16,25217,25.0
2021-11-05,16548,25.0
2025-08-03,16507,25.0
2022-09-14,14594,25.0
2025-06-28,26190,25.0
2025-05-11,26745,25.0
2025-06-23,26790,25.0
2025-08-23,14559,25.0
2022-02-01,14070,25.0
2024-12-17,5423,25.0
2025-02-23,11116,25.0
2022-04-14,15776,25.0
2025-02-18,16548,25.0
2024-12-25,6460,25.0
2025-04-16,15500,25.0
2023-05-01,25635,25.0
2025-07-11,6761,25.0
2024-12-26,11640,25.0
2024-04-12,25721,25.0
2025-03-26,6313,25.0
2023-11-16,24797,25.0
2023-06-04,13083,25.0
2024-06-02,11979,25.0
2022-11-26,26684,25.0
2020-12-30,25821,25.0
2025-08-21,25217,25.0
2024-05-12,5450,25.0
2021-03-27,24586,25.0
2025-04-17,27729,25.0
2025-07-02,18780,25.0
2025-04-25,8914,25.0
2024-08-05,22470,25.0
2024-01-13,11549,25.0
2025-03-29,25585,25.0
2024-06-20,21685,25.0
2024-06-22,16967,25.0
2021-08-20,312,25.0
2025-06-01,11198,25.0
2025-08-22,10092,25.0
2025-04-27,5104,25.0
2022-10-14,25052,25.0
2022-01-17,17012,25.0
2023-02-05,26582,25.0
2023-04-20,23040,25.0
2025-08-11,25388,25.0
2024-08-03,8877,25.0
2024-10-06,11166,25.0
2023-12-16,18272,25.0
2020-06-25,26288,25.0
2022-06-26,15280,25.0
2024-02-02,27437,25.0
2022-05-16,9022,25.0
2023-11-05,25495,25.0
2019-04-30,168,25.0
2024-12-03,6679,25.0
2025-06-10,4018,25.0
2025-07-28,12848,25.0
2025-08-07,26637,25.0
2024-05-08,25593,25.0
2025-02-12,25862,25.0
2022-07-31,24917,25.0
2023-02-17,12032,25.0
2025-01-10,17376,25.0
2025-02-10,14578,25.0
2024-12-18,21922,25.0
2021-03-14,21698,25.0
2025-05-20,25988,25.0
2025-05-01,2883,25.0
2023-07-01,10261,25.0
2025-06-05,26748,25.0
2024-10-22,16222,25.0
2025-01-21,675,25.0
2023-11-13,26156,25.0
2023-06-12,14682,25.0
2024-05-05,708,25.0
2023-10-08,16268,25.0
2024-03-11,25450,25.0
2023-01-04,5498,25.0
2024-01-11,18666,25.0
2023-10-10,26645,25.0
2025-04-22,2952,25.0
2025-08-21,9957,25.0
2023-10-27,25723,25.0
2024-02-24,18121,25.0
2025-02-27,2689,25.0
2023-11-15,21172,25.0
2024-04-10,18671,25.0
2019-11-02,26136,25.0
2024-07-27,4900,25.0
2024-03-19,6761,25.0
2024-05-28,28386,25.0
2024-08-25,12598,25.0
2024-12-25,16556,25.0
2025-07-31,25588,25.0
2025-07-29,3059,25.0
2025-08-11,4408,25.0
2023-05-25,10682,25.0
2023-01-29,24586,25.0
2025-01-21,6761,25.0
2024-11-25,21172,25.0
2024-08-22,26120,25.0
2023-02-18,23226,25.0
2023-02-19,25460,25.0
2025-08-05,11649,25.0
2022-07-24,18776,25.0
2023-11-26,26374,25.0
2022-03-03,9593,25.0
2023-06-23,852,25.0
2024-07-06,9957,25.0
2024-07-12,15832,25.0
2025-08-06,25104,25.0
2024-07-29,6578,25.0
2025-08-20,1550,25.0
2025-05-07,20654,25.0
2022-11-16,28702,25.0
2024-08-15,6739,25.0
2024-10-07,25627,25.0
2020-07-08,23668,25.0
2024-05-28,10209,25.0
2021-03-27,24595,25.0
2024-04-07,4193,25.0
2025-03-04,26050,25.0
2025-01-02,23073,25.0
2025-03-26,11170,25.0
2024-04-27,16634,25.0
2024-01-13,10156,25.0
2021-11-02,9489,25.0
2025-06-14,26156,25.0
2021-05-26,22288,25.0
2020-12-20,26587,25.0
2025-07-02,9989,25.0
2023-11-18,26841,25.0
2025-05-18,10987,25.0
2025-02-01,26369,25.0
2025-01-29,29103,25.0
2025-05-16,18258,25.0
2024-09-13,13577,25.0
2025-07-15,15935,25.0
2025-07-09,675,25.0
2025-03-15,25895,25.0
2023-06-05,25546,25.0
2025-03-18,16625,25.0
2024-10-21,18623,25.0
2024-12-09,8882,25.0
2023-12-19,18550,25.0
2025-06-12,9777,25.0
2022-06-29,8877,25.0
2024-12-05,1248,25.0
2025-06-29,18550,25.0
2021-06-23,24981,25.0
2022-04-26,24809,25.0
2024-11-16,25723,25.0
2021-06-21,7356,25.0
2023-04-03,16782,25.0
2024-11-16,28100,25.0
2020-11-11,15997,25.0
2025-07-03,11210,25.0
2024-12-26,18882,25.0
2024-08-25,752,25.0
2024-11-15,9956,25.0
2020-12-20,10291,25.0
2022-05-08,26050,25.0
2024-04-14,22705,25.0
2022-10-30,28361,25.0
2024-10-18,9463,25.0
2024-09-16,18045,25.0
2023-07-07,6733,25.0
2023-04-17,5450,25.0
2023-04-10,16746,25.0
2021-02-06,14436,25.0
2020-10-29,190,25.0
2024-01-03,9103,25.0
2024-06-02,25964,25.0
2025-03-16,16443,25.0
2024-06-05,21956,25.0
2025-02-19,18422,25.0
2024-11-25,16727,25.0
2025-08-20,16222,25.0
2025-07-09,5546,25.0
2024-10-11,3931,25.0
2025-08-21,2689,25.0
2025-05-11,27329,25.0
2024-04-13,22273,25.0
2025-08-15,28844,25.0
2024-06-11,9710,25.0
2024-02-02,26546,25.0
2024-01-18,10803,25.0
2024-03-12,2102,25.0
2020-04-26,1893,25.0
2025-07-11,16347,25.0
2024-07-11,9143,25.0
2024-06-17,20802,25.0
2022-10-04,7277,25.0
2023-10-06,26867,25.0
2024-04-06,16139,25.0
2025-07-18,6386,25.0
2024-12-17,26120,25.0
2024-12-07,26546,25.0
2023-12-20,6081,25.0
2025-03-28,12759,25.0
2023-10-16,5359,25.0
2023-10-17,11313,25.0
2025-05-11,11257,25.0
2022-07-28,11295,25.0
2023-10-18,8877,25.0
2024-04-19,26718,25.0
2025-04-28,14524,25.0
2022-03-31,5352,25.0
2024-03-31,6761,25.0
2023-12-17,6489,25.0
2024-09-11,26654,25.0
2024-09-10,25233,25.0
2022-03-06,10181,25.0
2025-05-14,25953,25.0
2023-01-08,26075,25.0
2024-12-04,15997,25.0
2021-04-10,18453,25.0
2024-07-15,6821,25.0
2025-04-10,18779,25.0
2020-02-27,5252,25.0
2025-01-15,18837,25.0
2024-02-27,9611,25.0
2024-08-18,16453,25.0
2022-08-06,6404,25.0
2024-10-08,22897,25.0
2021-01-05,5769,25.0
2025-08-24,3059,25.0
2025-08-26,5326,25.0
2025-08-24,6359,25.0
2024-12-18,6316,25.0
2020-10-30,26542,25.0
2024-11-28,23226,25.0
2020-03-24,26039,25.0
2025-06-02,1826,25.0
2025-08-12,26120,25.0
2024-06-05,7283,25.0
2023-05-30,27723,25.0
2022-09-16,23113,25.0
2025-08-17,26246,25.0
2021-11-15,6820,25.0
2025-06-24,10967,25.0
2024-09-22,10967,25.0
2023-07-05,25772,25.0
2025-07-29,10262,25.0
2022-08-26,26490,25.0
2024-05-05,10020,25.0
2024-01-11,23123,25.0
2023-02-28,17260,25.0
2025-07-27,8936,25.0
2025-08-25,26474,25.0
2025-08-23,22379,25.0
2022-11-03,11103,25.0
2025-05-22,27570,25.0
2024-02-24,14376,25.0
2020-09-11,28164,25.0
2025-06-10,16691,25.0
2025-05-09,5800,25.0
2024-09-04,7214,25.0
2024-04-12,5509,25.0
2023-12-22,16582,25.0
2025-07-25,26779,25.0
2025-07-29,16556,25.0
2025-04-19,25772,25.0
2023-06-05,24775,25.0
2024-11-28,26039,25.0
2024-08-05,18901,25.0
2022-06-11,28396,25.0
2025-08-21,6679,25.0
2025-04-08,18272,25.0
2023-12-19,6359,25.0
2023-06-03,6346,25.0
2025-08-12,25546,25.0
2024-10-30,16300,25.0
2024-09-26,25588,25.0
2022-12-09,27840,25.0
2020-01-19,6411,25.0
2024-05-19,18121,25.0
2025-08-04,25585,25.0
2025-02-06,22957,25.0
2025-08-14,2696,25.0
2020-11-20,5336,25.0
2022-01-11,25895,25.0
2025-08-23,10221,25.0
2024-07-27,16318,25.0
2024-05-04,27840,25.0
2025-07-17,2929,25.0
2024-10-04,5301,25.0
2023-11-05,16219,25.0
2022-10-05,17468,25.0
